scenario,attachment_size_kb,repeat,fact_to_remember,turn_index,session_id,enriched_transcript_chars,attachments_total_chars,messages_in_window,anchors_count,summary_chars,tokens_in,tokens_out,cost_usd,latency_ms,cache_hit_kind,last_resolved_tier,latency_budget_passed,cost_budget_passed,memory_drift_passed,memory_drift_score
growing,20,2,scope includes data import,9,7907944d-c6f5-4f89-b28d-1fe99fc077fa,65,0,13,0,0,2139,220,0.00021133,0,none,stress_fake,True,True,False,0.0
growing,20,2,scope includes admin panel,10,7907944d-c6f5-4f89-b28d-1fe99fc077fa,62,0,13,0,0,2135,220,0.00021105,0,none,stress_fake,True,True,False,0.0
growing,20,2,scope includes GDPR export,11,7907944d-c6f5-4f89-b28d-1fe99fc077fa,62,0,13,0,0,2137,220,0.00021119,0,none,stress_fake,True,True,False,0.0
growing,20,2,scope includes SAML SSO,12,7907944d-c6f5-4f89-b28d-1fe99fc077fa,62,0,13,0,0,2131,220,0.00021077,0,none,stress_fake,True,True,False,0.0
growing,20,2,scope includes API keys,13,7907944d-c6f5-4f89-b28d-1fe99fc077fa,62,0,13,0,0,2124,220,0.00021028,0,none,stress_fake,True,True,False,0.0
growing,20,2,scope includes webhook delivery,14,7907944d-c6f5-4f89-b28d-1fe99fc077fa,62,0,13,0,0,2115,220,0.00020965,0,none,stress_fake,True,True,False,0.0
growing,20,2,scope includes background jobs,15,7907944d-c6f5-4f89-b28d-1fe99fc077fa,62,0,13,0,0,2110,220,0.0002093,0,none,stress_fake,True,True,False,0.0
growing,20,2,scope includes usage analytics,16,7907944d-c6f5-4f89-b28d-1fe99fc077fa,65,0,13,0,0,2109,220,0.00020923,0,none,stress_fake,True,True,False,0.0
growing,20,2,scope includes onboarding checklist,17,7907944d-c6f5-4f89-b28d-1fe99fc077fa,70,0,13,0,0,2112,220,0.00020944,0,none,stress_fake,True,True,False,0.0
growing,20,2,scope includes billing reconciliation,18,7907944d-c6f5-4f89-b28d-1fe99fc077fa,73,0,13,0,0,2116,220,0.00020972,0,none,stress_fake,True,True,False,0.0
growing,20,2,scope includes incident notifications,19,7907944d-c6f5-4f89-b28d-1fe99fc077fa,60,0,13,0,0,2119,220,0.00020993,0,none,stress_fake,True,True,False,0.0
growing,20,2,project name: Nimbus Portal,20,7907944d-c6f5-4f89-b28d-1fe99fc077fa,107,0,13,0,0,2129,220,0.00021063,0,none,stress_fake,True,True,False,0.0
growing,20,3,project name: Nimbus Portal,1,6a17d714-1b07-4031-bd28-637fb5c700b6,8200,19290,3,0,0,2051,220,0.00020517,31,none,stress_fake,True,True,False,0.0
growing,20,3,scope includes multi tenant workspaces,2,6a17d714-1b07-4031-bd28-637fb5c700b6,83,0,5,0,0,418,220,9.086e-05,0,none,stress_fake,True,True,False,0.0
growing,20,3,scope includes audit log,3,6a17d714-1b07-4031-bd28-637fb5c700b6,72,0,7,0,0,774,220,0.00011578,0,none,stress_fake,True,True,False,0.0
growing,20,3,scope includes CSV export,4,6a17d714-1b07-4031-bd28-637fb5c700b6,57,0,9,0,0,1124,220,0.00014028,0,none,stress_fake,True,True,False,0.0
growing,20,3,scope includes reporting dashboard,5,6a17d714-1b07-4031-bd28-637fb5c700b6,75,0,11,0,0,1475,220,0.00016485,0,none,stress_fake,True,True,False,0.0
growing,20,3,scope includes role permissions,6,6a17d714-1b07-4031-bd28-637fb5c700b6,76,0,13,0,0,1831,220,0.00018977,0,none,stress_fake,True,True,False,0.0
growing,20,3,scope includes Slack alerts,7,6a17d714-1b07-4031-bd28-637fb5c700b6,79,0,13,0,0,2187,220,0.00021469,0,none,stress_fake,True,True,False,0.0
growing,20,3,scope includes Stripe billing,8,6a17d714-1b07-4031-bd28-637fb5c700b6,73,0,13,0,0,2146,220,0.00021182,0,none,stress_fake,True,True,False,0.0
growing,20,3,scope includes data import,9,6a17d714-1b07-4031-bd28-637fb5c700b6,65,0,13,0,0,2139,220,0.00021133,0,none,stress_fake,True,True,False,0.0
growing,20,3,scope includes admin panel,10,6a17d714-1b07-4031-bd28-637fb5c700b6,62,0,13,0,0,2135,220,0.00021105,0,none,stress_fake,True,True,False,0.0
growing,20,3,scope includes GDPR export,11,6a17d714-1b07-4031-bd28-637fb5c700b6,62,0,13,0,0,2137,220,0.00021119,0,none,stress_fake,True,True,False,0.0
growing,20,3,scope includes SAML SSO,12,6a17d714-1b07-4031-bd28-637fb5c700b6,62,0,13,0,0,2131,220,0.00021077,0,none,stress_fake,True,True,False,0.0
growing,20,3,scope includes API keys,13,6a17d714-1b07-4031-bd28-637fb5c700b6,62,0,13,0,0,2124,220,0.00021028,0,none,stress_fake,True,True,False,0.0
growing,20,3,scope includes webhook delivery,14,6a17d714-1b07-4031-bd28-637fb5c700b6,62,0,13,0,0,2115,220,0.00020965,0,none,stress_fake,True,True,False,0.0
growing,20,3,scope includes background jobs,15,6a17d714-1b07-4031-bd28-637fb5c700b6,62,0,13,0,0,2110,220,0.0002093,0,none,stress_fake,True,True,False,0.0
growing,20,3,scope includes usage analytics,16,6a17d714-1b07-4031-bd28-637fb5c700b6,65,0,13,0,0,2109,220,0.00020923,0,none,stress_fake,True,True,False,0.0
growing,20,3,scope includes onboarding checklist,17,6a17d714-1b07-4031-bd28-637fb5c700b6,70,0,13,0,0,2112,220,0.00020944,0,none,stress_fake,True,True,False,0.0
growing,20,3,scope includes billing reconciliation,18,6a17d714-1b07-4031-bd28-637fb5c700b6,73,0,13,0,0,2116,220,0.00020972,0,none,stress_fake,True,True,False,0.0
growing,20,3,scope includes incident notifications,19,6a17d714-1b07-4031-bd28-637fb5c700b6,60,0,13,0,0,2119,220,0.00020993,0,none,stress_fake,True,True,False,0.0
growing,20,3,project name: Nimbus Portal,20,6a17d714-1b07-4031-bd28-637fb5c700b6,107,0,13,0,0,2129,220,0.00021063,0,none,stress_fake,True,True,False,0.0
growing,50,1,project name: Nimbus Portal,1,164cc619-9285-4547-ae6c-69dd9c753ef1,8200,47772,3,0,0,2051,220,0.00020517,59,none,stress_fake,True,True,False,0.0
growing,50,1,scope includes multi tenant workspaces,2,164cc619-9285-4547-ae6c-69dd9c753ef1,83,0,5,0,0,418,220,9.086e-05,0,none,stress_fake,True,True,False,0.0
growing,50,1,scope includes audit log,3,164cc619-9285-4547-ae6c-69dd9c753ef1,72,0,7,0,0,774,220,0.00011578,0,none,stress_fake,True,True,False,0.0
growing,50,1,scope includes CSV export,4,164cc619-9285-4547-ae6c-69dd9c753ef1,57,0,9,0,0,1124,220,0.00014028,0,none,stress_fake,True,True,False,0.0
growing,50,1,scope includes reporting dashboard,5,164cc619-9285-4547-ae6c-69dd9c753ef1,75,0,11,0,0,1475,220,0.00016485,0,none,stress_fake,True,True,False,0.0
growing,50,1,scope includes role permissions,6,164cc619-9285-4547-ae6c-69dd9c753ef1,76,0,13,0,0,1831,220,0.00018977,0,none,stress_fake,True,True,False,0.0
growing,50,1,scope includes Slack alerts,7,164cc619-9285-4547-ae6c-69dd9c753ef1,79,0,13,0,0,2187,220,0.00021469,0,none,stress_fake,True,True,False,0.0
growing,50,1,scope includes Stripe billing,8,164cc619-9285-4547-ae6c-69dd9c753ef1,73,0,13,0,0,2146,220,0.00021182,0,none,stress_fake,True,True,False,0.0
growing,50,1,scope includes data import,9,164cc619-9285-4547-ae6c-69dd9c753ef1,65,0,13,0,0,2139,220,0.00021133,0,none,stress_fake,True,True,False,0.0
growing,50,1,scope includes admin panel,10,164cc619-9285-4547-ae6c-69dd9c753ef1,62,0,13,0,0,2135,220,0.00021105,0,none,stress_fake,True,True,False,0.0
growing,50,1,scope includes GDPR export,11,164cc619-9285-4547-ae6c-69dd9c753ef1,62,0,13,0,0,2137,220,0.00021119,0,none,stress_fake,True,True,False,0.0
growing,50,1,scope includes SAML SSO,12,164cc619-9285-4547-ae6c-69dd9c753ef1,62,0,13,0,0,2131,220,0.00021077,0,none,stress_fake,True,True,False,0.0
growing,50,1,scope includes API keys,13,164cc619-9285-4547-ae6c-69dd9c753ef1,62,0,13,0,0,2124,220,0.00021028,0,none,stress_fake,True,True,False,0.0
growing,50,1,scope includes webhook delivery,14,164cc619-9285-4547-ae6c-69dd9c753ef1,62,0,13,0,0,2115,220,0.00020965,0,none,stress_fake,True,True,False,0.0
growing,50,1,scope includes background jobs,15,164cc619-9285-4547-ae6c-69dd9c753ef1,62,0,13,0,0,2110,220,0.0002093,0,none,stress_fake,True,True,False,0.0
growing,50,1,scope includes usage analytics,16,164cc619-9285-4547-ae6c-69dd9c753ef1,65,0,13,0,0,2109,220,0.00020923,0,none,stress_fake,True,True,False,0.0
growing,50,1,scope includes onboarding checklist,17,164cc619-9285-4547-ae6c-69dd9c753ef1,70,0,13,0,0,2112,220,0.00020944,0,none,stress_fake,True,True,False,0.0
growing,50,1,scope includes billing reconciliation,18,164cc619-9285-4547-ae6c-69dd9c753ef1,73,0,13,0,0,2116,220,0.00020972,0,none,stress_fake,True,True,False,0.0
growing,50,1,scope includes incident notifications,19,164cc619-9285-4547-ae6c-69dd9c753ef1,60,0,13,0,0,2119,220,0.00020993,0,none,stress_fake,True,True,False,0.0
growing,50,1,project name: Nimbus Portal,20,164cc619-9285-4547-ae6c-69dd9c753ef1,107,0,13,0,0,2129,220,0.00021063,0,none,stress_fake,True,True,False,0.0
growing,50,2,project name: Nimbus Portal,1,76d50669-5ef7-492b-b229-c12198dba10a,8200,47772,3,0,0,2051,220,0.00020517,93,none,stress_fake,True,True,False,0.0
growing,50,2,scope includes multi tenant workspaces,2,76d50669-5ef7-492b-b229-c12198dba10a,83,0,5,0,0,418,220,9.086e-05,0,none,stress_fake,True,True,False,0.0
growing,50,2,scope includes audit log,3,76d50669-5ef7-492b-b229-c12198dba10a,72,0,7,0,0,774,220,0.00011578,0,none,stress_fake,True,True,False,0.0
growing,50,2,scope includes CSV export,4,76d50669-5ef7-492b-b229-c12198dba10a,57,0,9,0,0,1124,220,0.00014028,0,none,stress_fake,True,True,False,0.0
growing,50,2,scope includes reporting dashboard,5,76d50669-5ef7-492b-b229-c12198dba10a,75,0,11,0,0,1475,220,0.00016485,0,none,stress_fake,True,True,False,0.0
growing,50,2,scope includes role permissions,6,76d50669-5ef7-492b-b229-c12198dba10a,76,0,13,0,0,1831,220,0.00018977,0,none,stress_fake,True,True,False,0.0
growing,50,2,scope includes Slack alerts,7,76d50669-5ef7-492b-b229-c12198dba10a,79,0,13,0,0,2187,220,0.00021469,0,none,stress_fake,True,True,False,0.0
growing,50,2,scope includes Stripe billing,8,76d50669-5ef7-492b-b229-c12198dba10a,73,0,13,0,0,2146,220,0.00021182,0,none,stress_fake,True,True,False,0.0
growing,50,2,scope includes data import,9,76d50669-5ef7-492b-b229-c12198dba10a,65,0,13,0,0,2139,220,0.00021133,0,none,stress_fake,True,True,False,0.0
growing,50,2,scope includes admin panel,10,76d50669-5ef7-492b-b229-c12198dba10a,62,0,13,0,0,2135,220,0.00021105,0,none,stress_fake,True,True,False,0.0
growing,50,2,scope includes GDPR export,11,76d50669-5ef7-492b-b229-c12198dba10a,62,0,13,0,0,2137,220,0.00021119,0,none,stress_fake,True,True,False,0.0
growing,50,2,scope includes SAML SSO,12,76d50669-5ef7-492b-b229-c12198dba10a,62,0,13,0,0,2131,220,0.00021077,0,none,stress_fake,True,True,False,0.0
growing,50,2,scope includes API keys,13,76d50669-5ef7-492b-b229-c12198dba10a,62,0,13,0,0,2124,220,0.00021028,0,none,stress_fake,True,True,False,0.0
growing,50,2,scope includes webhook delivery,14,76d50669-5ef7-492b-b229-c12198dba10a,62,0,13,0,0,2115,220,0.00020965,0,none,stress_fake,True,True,False,0.0
growing,50,2,scope includes background jobs,15,76d50669-5ef7-492b-b229-c12198dba10a,62,0,13,0,0,2110,220,0.0002093,0,none,stress_fake,True,True,False,0.0
growing,50,2,scope includes usage analytics,16,76d50669-5ef7-492b-b229-c12198dba10a,65,0,13,0,0,2109,220,0.00020923,0,none,stress_fake,True,True,False,0.0
growing,50,2,scope includes onboarding checklist,17,76d50669-5ef7-492b-b229-c12198dba10a,70,0,13,0,0,2112,220,0.00020944,0,none,stress_fake,True,True,False,0.0
growing,50,2,scope includes billing reconciliation,18,76d50669-5ef7-492b-b229-c12198dba10a,73,0,13,0,0,2116,220,0.00020972,0,none,stress_fake,True,True,False,0.0
growing,50,2,scope includes incident notifications,19,76d50669-5ef7-492b-b229-c12198dba10a,60,0,13,0,0,2119,220,0.00020993,0,none,stress_fake,True,True,False,0.0
growing,50,2,project name: Nimbus Portal,20,76d50669-5ef7-492b-b229-c12198dba10a,107,0,13,0,0,2129,220,0.00021063,0,none,stress_fake,True,True,False,0.0
growing,50,3,project name: Nimbus Portal,1,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,8200,47772,3,0,0,2051,220,0.00020517,59,none,stress_fake,True,True,False,0.0
growing,50,3,scope includes multi tenant workspaces,2,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,83,0,5,0,0,418,220,9.086e-05,0,none,stress_fake,True,True,False,0.0
growing,50,3,scope includes audit log,3,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,72,0,7,0,0,774,220,0.00011578,0,none,stress_fake,True,True,False,0.0
growing,50,3,scope includes CSV export,4,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,57,0,9,0,0,1124,220,0.00014028,0,none,stress_fake,True,True,False,0.0
growing,50,3,scope includes reporting dashboard,5,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,75,0,11,0,0,1475,220,0.00016485,0,none,stress_fake,True,True,False,0.0
growing,50,3,scope includes role permissions,6,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,76,0,13,0,0,1831,220,0.00018977,0,none,stress_fake,True,True,False,0.0
growing,50,3,scope includes Slack alerts,7,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,79,0,13,0,0,2187,220,0.00021469,0,none,stress_fake,True,True,False,0.0
growing,50,3,scope includes Stripe billing,8,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,73,0,13,0,0,2146,220,0.00021182,0,none,stress_fake,True,True,False,0.0
growing,50,3,scope includes data import,9,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,65,0,13,0,0,2139,220,0.00021133,1,none,stress_fake,True,True,False,0.0
growing,50,3,scope includes admin panel,10,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,62,0,13,0,0,2135,220,0.00021105,0,none,stress_fake,True,True,False,0.0
growing,50,3,scope includes GDPR export,11,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,62,0,13,0,0,2137,220,0.00021119,0,none,stress_fake,True,True,False,0.0
growing,50,3,scope includes SAML SSO,12,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,62,0,13,0,0,2131,220,0.00021077,0,none,stress_fake,True,True,False,0.0
growing,50,3,scope includes API keys,13,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,62,0,13,0,0,2124,220,0.00021028,0,none,stress_fake,True,True,False,0.0
growing,50,3,scope includes webhook delivery,14,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,62,0,13,0,0,2115,220,0.00020965,0,none,stress_fake,True,True,False,0.0
growing,50,3,scope includes background jobs,15,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,62,0,13,0,0,2110,220,0.0002093,0,none,stress_fake,True,True,False,0.0
growing,50,3,scope includes usage analytics,16,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,65,0,13,0,0,2109,220,0.00020923,0,none,stress_fake,True,True,False,0.0
growing,50,3,scope includes onboarding checklist,17,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,70,0,13,0,0,2112,220,0.00020944,0,none,stress_fake,True,True,False,0.0
growing,50,3,scope includes billing reconciliation,18,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,73,0,13,0,0,2116,220,0.00020972,0,none,stress_fake,True,True,False,0.0
growing,50,3,scope includes incident notifications,19,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,60,0,13,0,0,2119,220,0.00020993,0,none,stress_fake,True,True,False,0.0
growing,50,3,project name: Nimbus Portal,20,7171c0f3-cf1d-47f4-83be-7ba6516dd0ad,107,0,13,0,0,2129,220,0.00021063,0,none,stress_fake,True,True,False,0.0
growing,100,1,project name: Nimbus Portal,1,96f6674a-982b-4211-b528-9faffb84d9ca,8202,95040,3,0,0,2051,220,0.00020517,103,none,stress_fake,True,True,False,0.0
growing,100,1,scope includes multi tenant workspaces,2,96f6674a-982b-4211-b528-9faffb84d9ca,83,0,5,0,0,418,220,9.086e-05,0,none,stress_fake,True,True,False,0.0
growing,100,1,scope includes audit log,3,96f6674a-982b-4211-b528-9faffb84d9ca,72,0,7,0,0,774,220,0.00011578,0,none,stress_fake,True,True,False,0.0
growing,100,1,scope includes CSV export,4,96f6674a-982b-4211-b528-9faffb84d9ca,57,0,9,0,0,1124,220,0.00014028,0,none,stress_fake,True,True,False,0.0
growing,100,1,scope includes reporting dashboard,5,96f6674a-982b-4211-b528-9faffb84d9ca,75,0,11,0,0,1475,220,0.00016485,0,none,stress_fake,True,True,False,0.0
growing,100,1,scope includes role permissions,6,96f6674a-982b-4211-b528-9faffb84d9ca,76,0,13,0,0,1831,220,0.00018977,0,none,stress_fake,True,True,False,0.0
growing,100,1,scope includes Slack alerts,7,96f6674a-982b-4211-b528-9faffb84d9ca,79,0,13,0,0,2187,220,0.00021469,0,none,stress_fake,True,True,False,0.0
growing,100,1,scope includes Stripe billing,8,96f6674a-982b-4211-b528-9faffb84d9ca,73,0,13,0,0,2146,220,0.00021182,0,none,stress_fake,True,True,False,0.0
growing,100,1,scope includes data import,9,96f6674a-982b-4211-b528-9faffb84d9ca,65,0,13,0,0,2139,220,0.00021133,0,none,stress_fake,True,True,False,0.0
growing,100,1,scope includes admin panel,10,96f6674a-982b-4211-b528-9faffb84d9ca,62,0,13,0,0,2135,220,0.00021105,0,none,stress_fake,True,True,False,0.0
growing,100,1,scope includes GDPR export,11,96f6674a-982b-4211-b528-9faffb84d9ca,62,0,13,0,0,2137,220,0.00021119,0,none,stress_fake,True,True,False,0.0
growing,100,1,scope includes SAML SSO,12,96f6674a-982b-4211-b528-9faffb84d9ca,62,0,13,0,0,2131,220,0.00021077,0,none,stress_fake,True,True,False,0.0
growing,100,1,scope includes API keys,13,96f6674a-982b-4211-b528-9faffb84d9ca,62,0,13,0,0,2124,220,0.00021028,0,none,stress_fake,True,True,False,0.0
growing,100,1,scope includes webhook delivery,14,96f6674a-982b-4211-b528-9faffb84d9ca,62,0,13,0,0,2115,220,0.00020965,0,none,stress_fake,True,True,False,0.0
growing,100,1,scope includes background jobs,15,96f6674a-982b-4211-b528-9faffb84d9ca,62,0,13,0,0,2110,220,0.0002093,0,none,stress_fake,True,True,False,0.0
growing,100,1,scope includes usage analytics,16,96f6674a-982b-4211-b528-9faffb84d9ca,65,0,13,0,0,2109,220,0.00020923,0,none,stress_fake,True,True,False,0.0
growing,100,1,scope includes onboarding checklist,17,96f6674a-982b-4211-b528-9faffb84d9ca,70,0,13,0,0,2112,220,0.00020944,0,none,stress_fake,True,True,False,0.0
growing,100,1,scope includes billing reconciliation,18,96f6674a-982b-4211-b528-9faffb84d9ca,73,0,13,0,0,2116,220,0.00020972,0,none,stress_fake,True,True,False,0.0
growing,100,1,scope includes incident notifications,19,96f6674a-982b-4211-b528-9faffb84d9ca,60,0,13,0,0,2119,220,0.00020993,0,none,stress_fake,True,True,False,0.0
growing,100,1,project name: Nimbus Portal,20,96f6674a-982b-4211-b528-9faffb84d9ca,107,0,13,0,0,2129,220,0.00021063,0,none,stress_fake,True,True,False,0.0
growing,100,2,project name: Nimbus Portal,1,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,8202,95040,3,0,0,2051,220,0.00020517,97,none,stress_fake,True,True,False,0.0
growing,100,2,scope includes multi tenant workspaces,2,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,83,0,5,0,0,418,220,9.086e-05,0,none,stress_fake,True,True,False,0.0
growing,100,2,scope includes audit log,3,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,72,0,7,0,0,774,220,0.00011578,0,none,stress_fake,True,True,False,0.0
growing,100,2,scope includes CSV export,4,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,57,0,9,0,0,1124,220,0.00014028,0,none,stress_fake,True,True,False,0.0
growing,100,2,scope includes reporting dashboard,5,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,75,0,11,0,0,1475,220,0.00016485,0,none,stress_fake,True,True,False,0.0
growing,100,2,scope includes role permissions,6,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,76,0,13,0,0,1831,220,0.00018977,0,none,stress_fake,True,True,False,0.0
growing,100,2,scope includes Slack alerts,7,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,79,0,13,0,0,2187,220,0.00021469,0,none,stress_fake,True,True,False,0.0
growing,100,2,scope includes Stripe billing,8,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,73,0,13,0,0,2146,220,0.00021182,0,none,stress_fake,True,True,False,0.0
growing,100,2,scope includes data import,9,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,65,0,13,0,0,2139,220,0.00021133,0,none,stress_fake,True,True,False,0.0
growing,100,2,scope includes admin panel,10,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,62,0,13,0,0,2135,220,0.00021105,0,none,stress_fake,True,True,False,0.0
growing,100,2,scope includes GDPR export,11,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,62,0,13,0,0,2137,220,0.00021119,0,none,stress_fake,True,True,False,0.0
growing,100,2,scope includes SAML SSO,12,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,62,0,13,0,0,2131,220,0.00021077,0,none,stress_fake,True,True,False,0.0
growing,100,2,scope includes API keys,13,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,62,0,13,0,0,2124,220,0.00021028,0,none,stress_fake,True,True,False,0.0
growing,100,2,scope includes webhook delivery,14,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,62,0,13,0,0,2115,220,0.00020965,0,none,stress_fake,True,True,False,0.0
growing,100,2,scope includes background jobs,15,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,62,0,13,0,0,2110,220,0.0002093,0,none,stress_fake,True,True,False,0.0
growing,100,2,scope includes usage analytics,16,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,65,0,13,0,0,2109,220,0.00020923,0,none,stress_fake,True,True,False,0.0
growing,100,2,scope includes onboarding checklist,17,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,70,0,13,0,0,2112,220,0.00020944,0,none,stress_fake,True,True,False,0.0
growing,100,2,scope includes billing reconciliation,18,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,73,0,13,0,0,2116,220,0.00020972,0,none,stress_fake,True,True,False,0.0
growing,100,2,scope includes incident notifications,19,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,60,0,13,0,0,2119,220,0.00020993,0,none,stress_fake,True,True,False,0.0
growing,100,2,project name: Nimbus Portal,20,e41384fc-6ccc-4f4e-a5d2-9da800cae8b9,107,0,13,0,0,2129,220,0.00021063,0,none,stress_fake,True,True,False,0.0
growing,100,3,project name: Nimbus Portal,1,65de0266-3af8-4355-8e25-9a822b3f4008,8202,95040,3,0,0,2051,220,0.00020517,95,none,stress_fake,True,True,False,0.0
growing,100,3,scope includes multi tenant workspaces,2,65de0266-3af8-4355-8e25-9a822b3f4008,83,0,5,0,0,418,220,9.086e-05,0,none,stress_fake,True,True,False,0.0
growing,100,3,scope includes audit log,3,65de0266-3af8-4355-8e25-9a822b3f4008,72,0,7,0,0,774,220,0.00011578,0,none,stress_fake,True,True,False,0.0
growing,100,3,scope includes CSV export,4,65de0266-3af8-4355-8e25-9a822b3f4008,57,0,9,0,0,1124,220,0.00014028,0,none,stress_fake,True,True,False,0.0
growing,100,3,scope includes reporting dashboard,5,65de0266-3af8-4355-8e25-9a822b3f4008,75,0,11,0,0,1475,220,0.00016485,0,none,stress_fake,True,True,False,0.0
growing,100,3,scope includes role permissions,6,65de0266-3af8-4355-8e25-9a822b3f4008,76,0,13,0,0,1831,220,0.00018977,0,none,stress_fake,True,True,False,0.0
growing,100,3,scope includes Slack alerts,7,65de0266-3af8-4355-8e25-9a822b3f4008,79,0,13,0,0,2187,220,0.00021469,0,none,stress_fake,True,True,False,0.0
growing,100,3,scope includes Stripe billing,8,65de0266-3af8-4355-8e25-9a822b3f4008,73,0,13,0,0,2146,220,0.00021182,0,none,stress_fake,True,True,False,0.0
growing,100,3,scope includes data import,9,65de0266-3af8-4355-8e25-9a822b3f4008,65,0,13,0,0,2139,220,0.00021133,0,none,stress_fake,True,True,False,0.0
growing,100,3,scope includes admin panel,10,65de0266-3af8-4355-8e25-9a822b3f4008,62,0,13,0,0,2135,220,0.00021105,0,none,stress_fake,True,True,False,0.0
growing,100,3,scope includes GDPR export,11,65de0266-3af8-4355-8e25-9a822b3f4008,62,0,13,0,0,2137,220,0.00021119,0,none,stress_fake,True,True,False,0.0
growing,100,3,scope includes SAML SSO,12,65de0266-3af8-4355-8e25-9a822b3f4008,62,0,13,0,0,2131,220,0.00021077,0,none,stress_fake,True,True,False,0.0
growing,100,3,scope includes API keys,13,65de0266-3af8-4355-8e25-9a822b3f4008,62,0,13,0,0,2124,220,0.00021028,0,none,stress_fake,True,True,False,0.0
growing,100,3,scope includes webhook delivery,14,65de0266-3af8-4355-8e25-9a822b3f4008,62,0,13,0,0,2115,220,0.00020965,0,none,stress_fake,True,True,False,0.0
growing,100,3,scope includes background jobs,15,65de0266-3af8-4355-8e25-9a822b3f4008,62,0,13,0,0,2110,220,0.0002093,0,none,stress_fake,True,True,False,0.0
growing,100,3,scope includes usage analytics,16,65de0266-3af8-4355-8e25-9a822b3f4008,65,0,13,0,0,2109,220,0.00020923,0,none,stress_fake,True,True,False,0.0
growing,100,3,scope includes onboarding checklist,17,65de0266-3af8-4355-8e25-9a822b3f4008,70,0,13,0,0,2112,220,0.00020944,0,none,stress_fake,True,True,False,0.0
growing,100,3,scope includes billing reconciliation,18,65de0266-3af8-4355-8e25-9a822b3f4008,73,0,13,0,0,2116,220,0.00020972,0,none,stress_fake,True,True,False,0.0
growing,100,3,scope includes incident notifications,19,65de0266-3af8-4355-8e25-9a822b3f4008,60,0,13,0,0,2119,220,0.00020993,0,none,stress_fake,True,True,False,0.0
growing,100,3,project name: Nimbus Portal,20,65de0266-3af8-4355-8e25-9a822b3f4008,107,0,13,0,0,2129,220,0.00021063,0,none,stress_fake,True,True,False,0.0
pivot,0,1,project name: Aurora Field,1,5f2cf811-3999-45ec-a3bf-63999b9e7c88,77,0,3,0,0,20,220,6.3e-05,0,none,stress_fake,True,True,False,0.0
pivot,0,1,stack includes FastAPI,2,5f2cf811-3999-45ec-a3bf-63999b9e7c88,67,0,5,0,0,373,220,8.771e-05,0,none,stress_fake,True,True,False,0.0
pivot,0,1,scope includes offline drafts,3,5f2cf811-3999-45ec-a3bf-63999b9e7c88,58,0,7,0,0,722,220,0.00011214,0,none,stress_fake,True,True,False,0.0
pivot,0,1,scope includes manager approval,4,5f2cf811-3999-45ec-a3bf-63999b9e7c88,47,0,9,0,0,1066,220,0.00013622,0,none,stress_fake,True,True,False,0.0
pivot,0,1,stack includes Flutter,5,5f2cf811-3999-45ec-a3bf-63999b9e7c88,91,0,11,0,0,1418,220,0.00016086,0,none,stress_fake,True,True,False,0.0
pivot,0,1,stack includes PostgreSQL,6,5f2cf811-3999-45ec-a3bf-63999b9e7c88,61,0,13,0,0,1774,220,0.00018578,0,none,stress_fake,True,True,False,0.0
